url,naziv,cijena,lokacija,lat lng
https://www.olx.ba/artikal/30894464/stan-50m2-dobrinja-4-dvosoban/,Stan 50m2/Dobrinja 4/DVOSOBAN,80.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.827882,18.356074&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30770534/jednosoban-stan-sarajevo/,Jednosoban Stan Sarajevo,60.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.848243,18.346676&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30890929/leader-prodaje-odlican-dvosoban-stan-pejton/,LEADER Prodaje>: Odličan dvosoban stan Pejton,90.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.834448,18.305254&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29856198/stan-sarajevo-stari-grad-sarajevo-centar/,Stan Sarajevo-Stari Grad Sarajevo - Centar,2.500 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.85223,18.414769&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28494074/stan-sarajevo-novo-sarajevo/,Stan Sarajevo-Novo Sarajevo,159.000 KM,Novo Sarajevo,
https://www.olx.ba/artikal/30885583/jednosoban-stan-dobrinja-4/,Jednosoban stan Dobrinja 4,69.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.828865,18.357791&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30884056/stan-buca-potok-46m2-novogradnja/,Stan Buca Potok 46m2/NOVOGRADNJA,90.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.856666,18.365843&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30882226/stan-54m2-cengic-vila-gradacacka/,Stan 54m2/Cengic Vila /Gradacacka,98.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.84801,18.368836&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28828454/leader-prodaje-trosoban-stan-u-centru/,LEADER prodaje: Trosoban stan u Centru,240.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.861101,18.412272&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30874456/novogradnja-skenderija-trosoban-81-m2-akcija-10/,"NOVOGRADNJA Skenderija, trosoban 81 m2. AKCIJA -10%",291.852 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.852994,18.409986&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30663082/area-prodaje-cetverosoban-sa-garazom-96m2/,AREA prodaje/ Četverosoban sa garažom/ 96m2,198.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.869378,18.404407&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30873330/novogradnja-skenderija-trosoban-72m2-akcija-10/,"NOVOGRADNJA Skenderija, trosoban 72m2. AKCIJA -10%",243.168 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.852978,18.409901&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30811624/stan-hrasnica/,Stan Hrasnica,85.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.798396,18.309052&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29080239/stan-ilidza-pejton/,STAN ILIDŽA PEJTON,90.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.834512,18.303001&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28413834/lijep-trosoban-stan-u-olimpijskom-naselju/,Lijep trosoban stan u Olimpijskom naselju,119.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.838073,18.347772&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30771241/locus-prodaje-trosoban-stan-u-novogradnji-velesici/,"LOCUS prodaje: Trosoban stan u novogradnji, Velešići",219.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.86647,18.401317&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28487838/moderno-namjesten-stan-sa-otvorenim-pogledom-tibra/,Moderno namješten stan sa otvorenim pogledom-Tibra,147.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.841495,18.32693&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/18781006/stan-u-sarajevu/,Stan u Sarajevu,101.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.85406,18.392567&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30863992/stan-ilidza/,Stan Ilidža,65.000 KM,Ilidža,
https://www.olx.ba/artikal/30822679/stan-ilidza-hivzi-bjelavca-65-m/,Stan Ilidža Hivzi bjelavca 65 m,114.000 KM,Ilidža,
https://www.olx.ba/artikal/30856354/stan-70m2-stari-grad-mjedenica-trosoban/,Stan 70m2/Stari Grad Mjedenica/TROSOBAN,84.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.855853,18.425695&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30849989/alipasino-polje-stan-80m2-trosoban-renoviran/,Alipašino Polje /Stan 80m2/Trosoban/RENOVIRAN,140.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.841139,18.350731&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30850346/stan-sokolovic-kolonija-67m2/,Stan Sokolović Kolonija 67m2,93.800 KM,Ilidža,"https://maps.google.com/maps?ll=43.814145,18.317656&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30847822/leader-prodaje-odlican-stan-kosevsko-brdo/,LEADER Prodaje: Odličan stan Koševsko brdo,110.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.86821,18.403957&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/26289418/stan-ilidza-pejton-namjesten-renoviran/,Stan Ilidza pejton namjesten renoviran,126.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.831417,18.300212&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30844047/prostor-prodaje-trosoban-stan-sa-balkonom-centar/,"PROSTOR prodaje: Trosoban stan sa balkonom, Centar",190.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.860003,18.414364&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/14662455/stan-prodaja-talirevica-rbr-277-11/,Stan Prodaja Talirevica RBR: 277/11,252.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.856989,18.433283&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/21124238/stan-prodaja-muse-cazima-catica-rb833-15/,Stan Prodaja Muse Cazima Catica RB:833/15,165.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.86216,18.425255&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/25773606/stan-prodaja-logavina-rb898/,Stan Prodaja Logavina RB:898,416.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.862709,18.428077&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30837490/stan-pofalici/,Stan Pofalići,140.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.855628,18.39294&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28740688/leader-prodaje-potpuno-adaptiran-stan-na-cobaniji/,LEADER prodaje: Potpuno adaptiran stan na Čobaniji,185.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.855222,18.421445&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30832035/leader-prodaje-vrhunski-stan-u-novogradnji-dobrinja/,LEADER Prodaje: Vrhunski stan u novogradnji Dobrinja,169.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.831976,18.353521&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/18688003/povoljan-stan-120m2-na-kosevskom-brdu/,Povoljan Stan 120m2 na Kosevskom Brdu,115.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.868388,18.403678&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28800992/prostor-prodaje-trosoban-stan-alipasino-polje/,"PROSTOR prodaje: Trosoban stan, Alipašino Polje",119.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.842089,18.346688&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30830136/prostor-prodaje-novogradnja-skenderija-akcija-10/,PROSTOR prodaje: NOVOGRADNJA Skenderija. AKCIJA -10%,182.385 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.852916,18.410019&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30826494/leader-prodaje-dvosoban-stan-hrasno/,LEADER Prodaje: Dvosoban stan Hrasno,117.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.847395,18.378802&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30825838/stan-alipasino-polje-sarajevo/,STAN AlIPASINO POLJE SARAJEVO,140.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.860033,18.429987&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30824089/leader-prodaje-trosoban-stan-breka-fasadna-cigla/,LEADER Prodaje: Trosoban stan Breka- Fasadna cigla,192.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.871845,18.419782&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30820028/stan-sarajevo-hrasno/,Stan Sarajevo-Hrasno,93.000 KM,Novo Sarajevo,
https://www.olx.ba/artikal/27695118/stan-vrtovi-riverine/,Stan Vrtovi riverine,110.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.834129,18.291997&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29701160/prostor-prodaje-trosoban-stan-sa-lodjom-visnjik/,"PROSTOR prodaje: Trosoban stan sa lođom, Višnjik",209.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.866624,18.416617&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30704959/prostor-prodaje-trosoban-stan-sa-lodjom-kosevsko-brdo/,"PROSTOR prodaje: Trosoban stan sa lođom, Koševsko brdo",149.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.868693,18.406945&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30359284/prostor-prodaje-cetverosoban-stan-veneto-otoka/,"PROSTOR prodaje: Četverosoban stan, Veneto Otoka",229.500 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.84912,18.360335&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30671655/prostor-prodaje-dvosoban-stan-skenderija/,"PROSTOR prodaje: Dvosoban stan, Skenderija",239.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.854379,18.419433&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30811512/stan-prodaja-branilaca-sarajeva-rb924/,Stan Prodaja Branilaca Sarajeva RB:924,188.600 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.85762,18.419771&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30445656/visnjik-prodaja-dvosobnog-stana/,"Višnjik, prodaja dvosobnog stana",100.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.867042,18.420265&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30810380/stan-68-kvadrata-a-polje/,"Stan 68 kvadrata, A.polje",120.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.848243,18.346676&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30809429/leader-prodaje-trosoban-stan-alipasino-polje/,LEADER Prodaje: Trosoban stan Alipašino polje,103.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.844776,18.345024&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30809167/leader-prodaje-dvosoban-stan-cengic-vila/,LEADER Prodaje: Dvosoban stan Čengić Vila,89.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.851546,18.370874&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30753555/namjesten-stan-57-m2/,Namjesten stan 57 m2,118.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.836352,18.349107&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30797001/alipasino-polje-a-faza-trosoban-stan/,Alipašino polje A faza- Trosoban stan,95.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.845982,18.349574&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28370900/stan-bare-sip/,Stan bare šip,205.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.856259,18.413076&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30794028/stan-sarajevo-novi-grad/,Stan Sarajevo-Novi Grad,88.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.646902,43.787582&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30785299/stan-sarajevo-benis-stup/,Stan Sarajevo BENIS Stup,100.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.839331,18.309481&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30778031/prostor-prodaje-dvosoban-stan-vraca/,"PROSTOR prodaje: Dvosoban stan, Vraca",109.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.845472,18.393039&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/19964843/trosoban-stan-u-centru-kosevo/,Trosoban stan u centru Koševo,117.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.872317,18.414696&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30768111/stan-na-stupu-plusgaraza/,Stan na Stupu+garaža,155.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.831406,18.300211&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30476598/jednosoban-stan-envera-sehovica-dolac-malta/,Jednosoban stan / Envera Sehovica / Dolac Malta,81.900 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.852907,18.38002&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/20375578/cetverosoban-stan-kromolj-prodaja/,Četverosoban stan - Kromolj - Prodaja,313.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.881164,18.410802&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/27335446/akcija-dvosoban-stan-54-31-m2-podgaj-tekija/,"AKCIJA!!! Dvosoban stan 54,31 m2 Podgaj-Tekija",2.990 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.852607,18.411574&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29713742/stan-sarajevo-centar-patrioske-lige/,"Stan, Sarajevo - Centar, patrioske lige",125.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.183996,16.59925&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30628792/prodaje-se-veliki-dvosoban-stan-u-hrasnom/,Prodaje se veliki dvosoban stan u Hrasnom,91.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.846199,18.382654&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29583272/prodaje-se-dvosoban-stan-na-cengic-vili/,Prodaje se dvosoban stan na Cengic Vili,95.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.851693,18.370788&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30529164/prodaje-se-trosoban-renoviran-stan-na-d-malti/,"Prodaje se trosoban,renoviran stan na D.Malti",155.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.854431,18.378491&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30759601/locus-prodaje-trosoban-stan-novogradnja-dolac-malta/,"LOCUS prodaje: Trosoban stan, NOVOGRADNJA, Dolac Malta!",156.050 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.85406,18.37111&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30759036/locus-prodaje-dvosoban-stan-novogradnja-dolac-malta/,"LOCUS prodaje: Dvosoban stan, NOVOGRADNJA, Dolac Malta!",127.125 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.85406,18.369908&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/16121771/petosoban-stan-u-novoizgradjenom-objektu/,Petosoban Stan U Novoizgrađenom Objektu,375.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.863515,18.423515&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/16087066/trosoban-stan-centar-marijin-dvor/,Trosoban stan - Centar - Marijin Dvor,150.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.857906,18.410351&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29763930/stan-alifakovac-stari-grad/,"Stan Alifakovac, Stari grad",98.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.857576,18.435598&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/6980233/stan-dobrinja-4/,Stan Dobrinja 4,125.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.828954,18.357586&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30727650/stan-vojnicko-polje/,Stan Vojnicko polje,150.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.840041,18.336687&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30730410/prostor-prodaje-dvosoban-stan-vraca/,"PROSTOR prodaje: Dvosoban stan, Vraca",109.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.84233,18.389821&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30068924/stan-stup-tibra-71m2/,Stan Stup Tibra 71m2,125.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.842057,18.330235&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30726738/prodaja-jednoiposoban-stan-breka/,Prodaja - Jednoiposoban stan Breka,132.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.856259,18.413076&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30726885/renoviran-stan-dolac-malta/,Renoviran stan-Dolac Malta,116.000 KM,Novo Sarajevo,
https://www.olx.ba/artikal/30721194/stan-vogosca-rosulje/,Stan Vogosca Rosulje,90.000 KM,Vogošća,"https://maps.google.com/maps?ll=43.902228,18.342587&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30351909/stan-sa-garazom-cengic-vila-ii/,Stan sa garazom Cengic vila II,120.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.847054,18.370184&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28549703/stan-sarajevo-centar-potpuno-renoviran/,Stan Sarajevo Centar - potpuno renoviran,220.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.859724,18.412561&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30705608/stan-ilijas/,Stan Ilijas,100.000 KM,Ilijaš,"https://maps.google.com/maps?ll=43.948618,18.264852&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30425854/jednosoban-stan-sarajevo/,Jednosoban stan Sarajevo,50.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.820632,18.376086&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30699100/alipasino-polje-stan/,Alipasino polje stan,87.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.848243,18.346676&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/26099616/novogradnja-trosoban-stan-sa-otvorenim-pogledom-1-spr/,"NOVOGRADNJA, Trosoban stan sa otvorenim pogledom, 1.spr",142.500 KM,Ilidža,"https://maps.google.com/maps?ll=43.840074,18.327334&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30700342/stan-70-kvadrata/,Stan 70 kvadrata,112.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.848243,18.346676&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30700155/stan-vogosca-50m2/,Stan Vogosca 50m2,110.000 KM,Vogošća,"https://maps.google.com/maps?ll=43.899237,18.348419&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30529069/prodaje-se-jednoiposoban-stan-u-centru/,Prodaje se jednoiposoban stan u centru,115.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.863484,18.41284&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30692099/leader-prodaje-trosoban-stan-dobrinja/,LEADER prodaje: Trosoban stan Dobrinja,115.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.829894,18.351793&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28485285/novogradnja-dvostrano-orijentisan-cetverosoban-stan/,"NOVOGRADNJA, Dvostrano orijentisan četverosoban stan",254.100 KM 242.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.842055,18.324587&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28486205/novogradnja-trosoban-stan-sa-otvorenim-pogledom/,"NOVOGRADNJA, Trosoban stan sa otvorenim pogledom",172.200 KM 164.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.842674,18.324587&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28485494/novogradnja-trosoban-stan-sa-otvorenim-pogledom/,"NOVOGRADNJA, Trosoban stan sa otvorenim pogledom",161.700 KM 154.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.842303,18.323729&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28484467/novogradnja-trosoban-stan-sa-otvorenim-pogledom/,"NOVOGRADNJA, Trosoban stan sa otvorenim pogledom",151.200 KM 144.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.842303,18.324072&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28484344/novogradnja-trosoban-stan-sa-otvorenim-pogledom/,"NOVOGRADNJA, Trosoban stan sa otvorenim pogledom",151.200 KM 144.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.842055,18.324759&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28485925/novogradnja-dvostrano-orijentisan-cetverosoban-stan/,"NOVOGRADNJA, Dvostrano orijentisan četverosoban stan",191.500 KM 182.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.842798,18.324416&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28484824/novogradnja-dvostrano-orijentisan-cetverosoban-stan/,"NOVOGRADNJA, Dvostrano orijentisan četverosoban stan",247.800 KM 236.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.842303,18.324931&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28485215/novogradnja-dvostrano-orijentisan-cetverosoban-stan/,"NOVOGRADNJA, Dvostrano orijentisan četverosoban stan",254.100 KM,Ilidža,"https://maps.google.com/maps?ll=43.842674,18.324587&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28484928/novogradnja-dvostrano-orijentisan-cetverosoban-stan/,"NOVOGRADNJA, Dvostrano orijentisan četverosoban stan",247.800 KM,Ilidža,"https://maps.google.com/maps?ll=43.842426,18.324072&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28486061/novogradnja-trosoban-stan-sa-otvorenim-pogledom/,"NOVOGRADNJA, Trosoban stan sa otvorenim pogledom",163.800 KM 156.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.842303,18.324759&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28485561/novogradnja-trosoban-stan-sa-otvorenim-pogledom/,"NOVOGRADNJA, Trosoban stan sa otvorenim pogledom",161.700 KM 154.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.842426,18.324587&z=16&hl=en-US&gl=US&mapclient=apiv3"
